0,1,2,3,4,5
72,2,44,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
72,3,43,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
72,4,42,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
72,5,41,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
72,6,40,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
72,7,39,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
72,8,38,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
72,9,37,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
73,1,30,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
73,2,29,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
73,3,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,4,27,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
73,5,26,"{'light': 'green', 'oncoming': None, 'right': None, 'left': 'forward'}",,0.0
73,6,25,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,7,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,8,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,9,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,10,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,11,20,"{'light': 'green', 'oncoming': None, 'right': 'right', 'left': None}",forward,2.0
73,12,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
73,13,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
73,14,17,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
73,15,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,16,15,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
73,17,14,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
74,1,25,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
74,2,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
74,3,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
74,4,22,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
74,5,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
74,6,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
74,7,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
74,8,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,12.0
75,1,30,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,2,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,3,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,4,27,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,5,26,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,6,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
75,7,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,8,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,9,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,10,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
75,11,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
75,12,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
75,13,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,14,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,15,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,16,15,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
75,17,14,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
75,18,13,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
76,1,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
76,2,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
76,3,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
76,4,27,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
76,5,26,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
76,6,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
76,7,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
76,8,23,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
77,1,35,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
77,2,34,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
77,3,33,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
77,4,32,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
77,5,31,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
77,6,30,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
77,7,29,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
77,8,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
77,9,27,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
77,10,26,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
78,1,30,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
78,2,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
78,3,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
78,4,27,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
78,5,26,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
78,6,25,"{'light': 'green', 'oncoming': 'left', 'right': None, 'left': None}",forward,2.0
78,7,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
78,8,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
78,9,22,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
78,10,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
78,11,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,12.0
79,1,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
79,2,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
79,3,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
79,4,17,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
79,5,16,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
80,1,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
80,2,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
80,3,23,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
80,4,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
80,5,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
80,6,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
80,7,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
80,8,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
80,9,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
80,10,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
80,11,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
80,12,14,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
81,1,25,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
81,2,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
81,3,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
81,4,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
81,5,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
81,6,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
81,7,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': 'right'}",right,-0.5
81,8,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
81,9,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
81,10,16,"{'light': 'green', 'oncoming': 'right', 'right': None, 'left': None}",,0.0
81,11,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
81,12,14,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
81,13,13,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
82,1,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
82,2,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
82,3,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
82,4,27,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
82,5,26,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
82,6,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
82,7,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
82,8,23,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
82,9,22,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
83,1,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
83,2,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
83,3,23,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
83,4,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
83,5,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
83,6,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
83,7,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,12.0
84,1,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
84,2,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
84,3,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
84,4,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
84,5,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
84,6,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
84,7,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
84,8,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
84,9,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
84,10,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
84,11,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
84,12,14,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
85,1,25,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
85,2,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
85,3,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
85,4,22,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
85,5,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
85,6,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
85,7,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
85,8,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': 'left'}",forward,-1.0
85,9,17,"{'light': 'green', 'oncoming': None, 'right': 'right', 'left': 'left'}",,0.0
85,10,16,"{'light': 'green', 'oncoming': None, 'right': 'right', 'left': 'left'}",forward,2.0
85,11,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
85,12,14,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
85,13,13,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
85,14,12,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
86,1,20,"{'light': 'green', 'oncoming': None, 'right': 'forward', 'left': None}",forward,-0.5
86,2,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
86,3,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
86,4,17,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
86,5,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
86,6,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
86,7,14,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
86,8,13,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
86,9,12,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
86,10,11,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
86,11,10,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
86,12,9,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
86,13,8,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
87,1,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
87,2,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,3,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,4,27,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,5,26,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
87,6,25,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,7,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,8,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,9,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,10,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,11,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
87,12,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
87,13,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
87,14,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
87,15,16,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
88,1,35,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,2,34,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,3,33,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,4,32,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,5,31,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,6,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
88,7,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,8,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,9,27,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
88,10,26,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
88,11,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
88,12,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,13,23,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
88,14,22,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
88,15,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
88,16,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
89,1,35,"{'light': 'red', 'oncoming': None, 'right': 'right', 'left': None}",left,-1.0
89,2,34,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,3,33,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,4,32,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,5,31,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,6,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
89,7,29,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
89,8,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,9,27,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,10,26,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,11,25,"{'light': 'green', 'oncoming': 'right', 'right': None, 'left': None}",,0.0
89,12,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
89,13,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
89,14,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,15,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,16,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
89,17,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
89,18,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
89,19,17,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
90,1,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
90,2,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,3,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,4,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,5,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
90,6,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,7,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,8,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,9,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,10,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,11,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
90,12,14,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
90,13,13,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,14,12,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,15,11,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
90,16,10,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,12.0
91,1,25,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
91,2,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
91,3,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
91,4,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
91,5,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
91,6,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
91,7,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",right,2.0
91,8,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
92,1,40,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
92,2,39,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,3,38,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,4,37,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,5,36,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
92,6,35,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
92,7,34,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,8,33,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,9,32,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,10,31,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,11,30,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
92,12,29,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,13,28,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
92,14,27,"{'light': 'green', 'oncoming': None, 'right': 'left', 'left': None}",,0.0
92,15,26,"{'light': 'green', 'oncoming': None, 'right': 'left', 'left': None}",,0.0
92,16,25,"{'light': 'green', 'oncoming': None, 'right': 'left', 'left': None}",,0.0
92,17,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,18,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,19,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,20,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,21,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
92,22,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
92,23,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,24,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,25,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
92,26,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
93,1,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
93,2,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
93,3,23,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
93,4,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': 'forward'}",left,-1.0
93,5,21,"{'light': 'green', 'oncoming': None, 'right': None, 'left': 'forward'}",,0.0
93,6,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': 'forward'}",,0.0
93,7,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': 'forward'}",,0.0
93,8,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': 'forward'}",,0.0
93,9,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
93,10,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
93,11,15,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
93,12,14,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
93,13,13,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
93,14,12,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
93,15,11,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
93,16,10,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
94,1,25,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
94,2,24,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
94,3,23,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
94,4,22,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
94,5,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
94,6,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
94,7,19,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
94,8,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
94,9,17,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
94,10,16,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",right,2.0
94,11,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
94,12,14,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
95,1,35,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,2,34,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,3,33,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,4,32,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
95,5,31,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,6,30,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,7,29,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
95,8,28,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,9,27,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,10,26,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,11,25,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
95,12,24,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
95,13,23,"{'light': 'red', 'oncoming': 'forward', 'right': None, 'left': None}",right,-0.5
95,14,22,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,15,21,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,16,20,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
95,17,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
95,18,18,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,12.0
96,1,20,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
96,2,19,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
96,3,18,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
96,4,17,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
96,5,16,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
96,6,15,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",forward,2.0
96,7,14,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
96,8,13,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
96,9,12,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,12.0
97,1,45,"{'light': 'green', 'oncoming': None, 'right': None, 'left': None}",left,2.0
97,2,44,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,3,43,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,4,42,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
97,5,41,"{'light': 'red', 'oncoming': None, 'right': None, 'left': None}",,0.0
